date,security,price,source,file,kind
1801-07-25,NY ins. shares,117.5,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-07-25,US Bank Stock,38.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-07-25,Columbian Ins. Shares,122.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-07-25,navy 6%,96.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-07-25,6%,93.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-07-25,3%,55.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-07-25,NY Bank stock,30.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-08-01,US Bank Stock,38.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-08-01,Columbian Ins. Shares,125.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-08-01,3%,55.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-01,8%,112.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-01,navy 6%,98.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-01,Manhattan Bank stock,124.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-08-01,NY ins. shares,120.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-08-01,NY Bank stock,30.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-08-01,6%,95.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-08,navy 6%,98.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-08,3%,55.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-08,NY ins. shares,120.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-08-08,US Bank Stock,38.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-08-08,Manhattan Bank stock,125.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-08-08,6%,95.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-08,Columbian Ins. Shares,125.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-08-08,NY Bank stock,30.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-08-08,8%,112.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-15,navy 6%,98.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-15,6%,95.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-15,NY Bank stock,30.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-08-15,US Bank Stock,38.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-08-15,3%,55.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-15,8%,112.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-15,NY ins. shares,120.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-08-15,Columbian Ins. Shares,125.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-08-15,Manhattan Bank stock,125.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-08-22,3%,55.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-22,6%,95.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-22,8%,113.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-22,navy 6%,98.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-22,Manhattan Bank stock,126.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-08-22,NY Bank stock,130.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-08-22,Columbian Ins. Shares,125.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-08-22,NY ins. shares,120.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-08-22,US Bank Stock,140.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-08-29,Manhattan Bank stock,127.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-08-29,NY ins. shares,121.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-08-29,NY Bank stock,130.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-08-29,navy 6%,98.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-29,8%,113.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-29,Columbian Ins. Shares,126.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-08-29,3%,55.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-29,6%,95.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-08-29,US Bank Stock,140.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-09-05,NY ins. shares,122.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-09-05,6%,95.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-09-05,8%,113.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-09-05,NY Bank stock,131.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-09-05,3%,55.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-09-05,Columbian Ins. Shares,127.5,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-09-05,navy 6%,99.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-09-05,Manhattan Bank stock,127.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-09-05,US Bank Stock,141.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-09-12,NY Bank stock,131.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-09-12,United Ins. Shares,112.5,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-09-12,Columbian Ins. Shares,130.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-09-12,navy 6%,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-09-12,3%,55.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-09-12,NY ins. shares,124.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-09-12,6%,96.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-09-12,Manhattan Bank stock,130.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-09-12,US Bank Stock,141.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-09-12,8%,113.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-09-19,Manhattan Bank stock,130.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-09-19,navy 6%,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-09-19,Columbian Ins. Shares,130.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-09-19,6%,96.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-09-19,United Ins. Shares,112.5,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-09-19,US Bank Stock,141.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-09-19,NY Bank stock,131.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-09-19,3%,55.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-09-19,NY ins. shares,124.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-09-19,8%,113.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-09-26,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-09-26,8%,113.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-09-26,United Ins. Shares,114.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-09-26,Columbian Ins. Shares,133.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-09-26,NY Bank stock,133.33,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-09-26,3%,55.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-09-26,6%,96.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-09-26,Manhattan Bank stock,130.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-09-26,navy 6%,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-10-03,NY ins. shares,129.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-10-03,NY Bank stock,133.33,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-10-03,3%,55.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-10-03,Columbian Ins. Shares,133.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-10-03,navy 6%,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-10-03,6%,97.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-10-03,United Ins. Shares,114.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-10-03,8%,112.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-10-03,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-10-03,Manhattan Bank stock,130.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-10-10,navy 6%,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-10-10,8%,112.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-10-10,Columbian Ins. Shares,133.33,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-10-10,NY Bank stock,133.33,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-10-10,NY ins. shares,128.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-10-10,United Ins. Shares,114.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-10-10,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-10-10,Manhattan Bank stock,129.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-10-10,6%,97.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-10-17,United Ins. Shares,117.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-10-17,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-10-17,Manhattan Bank stock,129.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-10-17,6%,97.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-10-17,NY Bank stock,134.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-10-17,8%,112.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-10-17,navy 6%,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-10-17,NY ins. shares,127.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-10-17,Columbian Ins. Shares,134.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-10-24,navy 6%,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-10-24,NY Bank stock,130.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-10-24,United Ins. Shares,117.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-10-24,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-10-24,Columbian Ins. Shares,136.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-10-24,6%,98.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-10-24,8%,112.25,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-10-24,Manhattan Bank stock,130.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-10-24,NY ins. shares,127.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-10-31,Manhattan Bank stock,130.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-10-31,Columbian Ins. Shares,135.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-10-31,United Ins. Shares,117.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-10-31,8%,112.25,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-10-31,navy 6%,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-10-31,3%,56.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-10-31,NY ins. shares,127.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-10-31,6%,98.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-10-31,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-10-31,NY Bank stock,130.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-11-07,United Ins. Shares,117.5,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-11-07,3%,57.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-11-07,NY ins. shares,127.5,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-11-07,8%,112.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-11-07,Manhattan Bank stock,131.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-11-07,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-11-07,Columbian Ins. Shares,137.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-11-07,6%,98.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-11-07,navy 6%,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-11-07,NY Bank stock,130.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-11-14,NY Bank stock,130.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-11-14,8%,112.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-11-14,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-11-14,6%,98.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-11-14,Manhattan Bank stock,131.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-11-14,3%,57.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-11-14,navy 6%,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-11-14,Columbian Ins. Shares,137.5,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-11-14,United Ins. Shares,120.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-11-14,NY ins. shares,128.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-11-21,Manhattan Bank stock,133.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-11-21,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-11-21,3%,57.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-11-21,NY Bank stock,132.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-11-21,navy 6%,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-11-21,6%,99.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-11-21,Columbian Ins. Shares,119.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-11-21,8%,112.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-11-21,NY ins. shares,129.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-11-21,United Ins. Shares,120.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-11-28,Manhattan Bank stock,135.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-11-28,6%,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-11-28,Columbian Ins. Shares,136.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-11-28,NY Bank stock,135.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-11-28,8%,114.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-11-28,navy 6%,102.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-11-28,NY ins. shares,135.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-11-28,3%,58.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-11-28,United Ins. Shares,130.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-11-28,US Bank Stock,144.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-12-05,United Ins. Shares,130.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1801-12-05,US Bank Stock,145.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-12-05,NY Bank stock,138.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1801-12-05,navy 6%,105.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1801-12-05,Columbian Ins. Shares,124.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
